PLAYER_NAME,LOC_X,LOC_Y,MADE_SHOT
Stephen Curry,-249.60000000000002,423.0,False
Stephen Curry,-70.80000000000001,438.59999999999997,False
Stephen Curry,120.0,131.39999999999998,True
Stephen Curry,-217.20000000000005,378.6,False
Stephen Curry,-88.80000000000001,82.19999999999999,True
Stephen Curry,4.8,389.40000000000003,False
Stephen Curry,213.6,304.2,False
Stephen Curry,-30.0,88.19999999999999,True
Stephen Curry,-61.19999999999999,316.2,True
Stephen Curry,254.39999999999998,255.00000000000003,False
Stephen Curry,-73.2,395.40000000000003,True
Stephen Curry,74.4,88.19999999999999,False
Stephen Curry,136.8,61.800000000000004,False
Stephen Curry,-171.60000000000002,345.0,False
Stephen Curry,-147.60000000000002,370.20000000000005,False
Stephen Curry,292.8,151.8,False
Stephen Curry,-272.4,240.6,False
Stephen Curry,105.60000000000002,372.59999999999997,False
Stephen Curry,-284.4,132.60000000000002,False
Stephen Curry,-279.6,184.2,False
Stephen Curry,-88.80000000000001,81.0,False
Stephen Curry,123.60000000000001,365.4,True
Stephen Curry,112.8,369.0,False
Stephen Curry,284.4,145.79999999999998,False
Stephen Curry,-4.8,214.20000000000005,False
Stephen Curry,46.8,418.20000000000005,True
Stephen Curry,-151.2,81.0,False
Stephen Curry,66.0,391.8,False
Stephen Curry,63.599999999999994,106.19999999999999,False
Stephen Curry,235.2,269.4,True
Stephen Curry,-169.2,333.0,False
Stephen Curry,-12.0,366.59999999999997,False
Stephen Curry,139.2,171.0,True
Stephen Curry,98.39999999999999,472.20000000000005,True
Stephen Curry,67.19999999999999,400.2,False
Stephen Curry,-0.0,78.6,True
Stephen Curry,-12.0,257.4,True
Stephen Curry,-170.39999999999998,309.0,False
Stephen Curry,-128.39999999999998,231.0,True
Stephen Curry,18.0,142.2,True
Stephen Curry,-44.400000000000006,389.40000000000003,True
Stephen Curry,206.39999999999998,282.6,False
Stephen Curry,261.6,193.79999999999998,True
Stephen Curry,-50.400000000000006,217.79999999999998,False
Stephen Curry,-2.4,73.80000000000001,False
Stephen Curry,-188.4,357.0,True
Stephen Curry,-174.0,307.8,True
Stephen Curry,-138.0,341.4,True
Stephen Curry,-225.6,265.79999999999995,False
Stephen Curry,51.599999999999994,364.20000000000005,False
Stephen Curry,-187.2,228.6,False
Stephen Curry,-1.2,81.0,False
Stephen Curry,-1.2,101.39999999999999,True
Stephen Curry,-165.6,371.4,False
Stephen Curry,-0.0,78.6,True
Stephen Curry,-238.8,244.20000000000002,True
Stephen Curry,-273.6,207.0,False
Stephen Curry,1.2,197.39999999999998,True
Stephen Curry,-40.800000000000004,184.2,False
Stephen Curry,74.4,135.0,False
Stephen Curry,268.79999999999995,139.8,True
Stephen Curry,220.79999999999998,265.79999999999995,False
Stephen Curry,274.79999999999995,102.60000000000001,True
Stephen Curry,217.20000000000005,297.0,False
Stephen Curry,-268.79999999999995,214.20000000000005,False
Stephen Curry,-276.0,97.8,True
Stephen Curry,31.200000000000003,184.2,False
Stephen Curry,62.400000000000006,412.2,True
Stephen Curry,-50.400000000000006,77.4,True
Stephen Curry,78.0,387.0,False
Stephen Curry,46.8,102.60000000000001,False
Stephen Curry,-25.200000000000003,78.6,True
Stephen Curry,268.79999999999995,118.2,False
Stephen Curry,262.79999999999995,203.39999999999998,True
Stephen Curry,259.2,240.6,False
Stephen Curry,247.20000000000002,790.1999999999999,False
Stephen Curry,34.8,76.2,True
Stephen Curry,-124.80000000000001,366.59999999999997,False
Stephen Curry,-32.4,82.19999999999999,True
Stephen Curry,-48.0,89.4,True
Stephen Curry,-156.0,343.79999999999995,False
Stephen Curry,-150.0,371.4,False
Stephen Curry,-50.400000000000006,106.19999999999999,True
Stephen Curry,148.8,331.79999999999995,True
Stephen Curry,-238.8,299.4,False
Stephen Curry,145.2,377.4,False
Stephen Curry,-170.39999999999998,329.40000000000003,False
Stephen Curry,240.0,335.4,True
Stephen Curry,-195.6,358.20000000000005,False
Stephen Curry,-203.99999999999997,322.2,False
Stephen Curry,115.2,108.60000000000002,True
Stephen Curry,56.4,101.39999999999999,True
Stephen Curry,211.20000000000005,299.4,False
Stephen Curry,99.60000000000001,400.2,False
Stephen Curry,-154.8,333.0,True
Stephen Curry,1.2,245.4,False
Stephen Curry,-208.79999999999998,352.20000000000005,False
Stephen Curry,247.20000000000002,243.0,True
Stephen Curry,-72.0,85.80000000000001,False
Stephen Curry,-132.0,364.20000000000005,True
Stephen Curry,-246.0,288.59999999999997,False
Stephen Curry,106.8,370.20000000000005,True
Stephen Curry,-43.2,79.8,True
Stephen Curry,-256.79999999999995,246.60000000000002,False
Stephen Curry,54.0,99.0,True
Stephen Curry,-45.6,108.60000000000002,True
Stephen Curry,88.80000000000001,63.0,True
Stephen Curry,-10.8,251.4,False
Stephen Curry,10.8,108.60000000000002,False
Stephen Curry,202.79999999999998,373.8,False
Stephen Curry,-46.8,107.39999999999999,True
Stephen Curry,-246.0,249.0,False
Stephen Curry,-6.0,156.6,False
Stephen Curry,-255.60000000000002,243.0,True
Stephen Curry,160.8,239.4,False
Stephen Curry,-252.0,274.20000000000005,False
Stephen Curry,-103.19999999999999,635.4000000000001,False
Stephen Curry,-148.8,378.6,True
Stephen Curry,-30.0,76.2,True
Stephen Curry,-222.0,329.40000000000003,False
Stephen Curry,238.8,270.6,True
Stephen Curry,52.80000000000001,191.4,True
Stephen Curry,-132.0,361.8,False
Stephen Curry,27.599999999999998,389.40000000000003,False
Stephen Curry,-163.20000000000002,214.20000000000005,True
Stephen Curry,-194.4,310.2,False
